delay,freq,conditions,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,215,7,13,space,0.26803779997862875,None,450,1,[5.62422889994923],[5.624233999988064],13,7,215,6,1509.9398233999964,,1509.9240735999774,1509.9398233999964,1510.923785299994,1510.923785299994,1510.9407666999614,1511.2071365000447,space,0.26803779997862875,None,1511.2076307999669,1511.3065701666676,1511.6174232999329,1511.6051176999463,1511.605539400014,1511.6174232999329,1511.6174232999329,1511.6174232999329,1517.2419160000281,450,1,[5.62422889994923],[5.624233999988064],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,216,8,13,space,0.448130700038746,None,450,1,[3.243128399946727],[3.243133299984038],13,8,216,12,1517.2570968000218,,1517.2421288000187,1517.2570968000218,1518.2575561000267,1518.2575561000267,1518.2575561000267,1518.7081196999643,space,0.448130700038746,None,1518.7090252999915,1518.8236745666402,1519.1316300999606,1519.1210747000296,1519.1214195999783,1519.1316300999606,1519.1316300999606,1519.1316300999606,1522.3750186000252,450,1,[3.243128399946727],[3.243133299984038],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,217,9,13,space,0.3627042000880465,None,350,1,[5.910001499927603],[5.910012899897993],13,9,217,13,1522.3908430000301,,1522.375217600027,1522.3908430000301,1523.3909660000354,1523.3909660000354,1523.3909660000354,1523.7575482999673,space,0.3627042000880465,None,1523.7580315000378,1524.1577371666829,1524.4649062999524,1524.4526236000238,1524.4530184000032,1524.4649062999524,1524.4649062999524,1524.4649062999524,1530.3752932000207,350,1,[5.910001499927603],[5.910012899897993],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,218,10,13,space,2.6084311000304297,None,250,1,[5.7854622000595555],[5.785467500099912],13,10,218,8,1530.3911097999662,,1530.3755420999369,1530.3911097999662,1531.3745067999698,1531.3745067999698,1531.3911305000074,1533.9916665999917,space,2.6084311000304297,None,1533.9922178999986,1534.692462766605,1535.0074080999475,1534.9941222999478,1534.9944489999907,1535.0074080999475,1535.0074080999475,1535.0074080999475,1540.7932348999893,250,1,[5.7854622000595555],[5.785467500099912],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,219,11,13,space,6.11191019997932,None,650,1,[1.9940192999783903],[1.9940297999419272],13,11,219,5,1540.807982899947,,1540.7934508000035,1540.807982899947,1541.8094055999536,1541.8094055999536,1541.8094055999536,1547.9257126000011,space,6.11191019997932,None,1547.9265039999736,1548.6257247666983,1548.9327053000452,1548.9216990999412,1548.9221917999675,1548.9327053000452,1548.9327053000452,1548.9327053000452,1550.9270789000439,650,1,[1.9940192999783903],[1.9940297999419272],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,220,12,13,space,7.244964199955575,None,340,1,[4.576376999961212],[4.5763875000411645],13,12,220,10,1550.9421277999645,,1550.9273027000017,1550.9421277999645,1551.9252565000206,1551.9252565000206,1551.942249899963,1559.1768311000196,space,7.244964199955575,None,1559.1776213999838,1559.575948466609,1559.884883599938,1559.8743689999683,1559.874709900003,1559.884883599938,1559.884883599938,1559.884883599938,1564.4615503000095,340,1,[4.576376999961212],[4.5763875000411645],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,221,13,13,space,4.051377299940214,None,500,1,[12.01979749999009],[12.019803300034255],13,13,221,2,1564.4770567000378,,1564.4617526000366,1564.4770567000378,1565.4770621999633,1565.4770621999633,1565.4770621999633,1569.5439993999898,space,4.051377299940214,None,1569.544476400013,1570.2443961667052,1570.558677699999,1570.5478705000132,1570.548223300022,1570.558677699999,1570.558677699999,1570.558677699999,1582.5787450999487,500,1,[12.01979749999009],[12.019803300034255],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,222,14,13,space,3.642790300073102,None,230,1,[4.572281300090253],[4.572286700014956],13,14,222,11,1582.593779799994,,1582.5789463999681,1582.593779799994,1583.593815500033,1583.593815500033,1583.593815500033,1587.2446492000017,space,3.642790300073102,None,1587.245126200025,1587.9440784666842,1588.2566094000358,1588.2466806999873,1588.247013599961,1588.2566094000358,1588.2566094000358,1588.2566094000358,1592.8291485999944,230,1,[4.572281300090253],[4.572286700014956],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,223,15,13,space,2.3920186000177637,None,450,1,[4.474404799984768],[4.474410100025125],13,15,223,1,1592.8446085000178,,1592.8293526000343,1592.8446085000178,1593.8446177999722,1593.8446177999722,1593.8446177999722,1596.2451379999984,space,2.3920186000177637,None,1596.2459142999724,1596.6453130666089,1596.955378200044,1596.9458104999503,1596.94615470001,1596.955378200044,1596.955378200044,1596.955378200044,1601.4300333999563,450,1,[4.474404799984768],[4.474410100025125],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,224,0,14,space,7.338204299914651,None,400,1,[5.671674399985932],[5.671684899949469],14,0,224,5,1601.4449364000466,,1601.4302379,1601.4449364000466,1602.4451095999684,1602.4451095999684,1602.4451095999684,1609.7962471999926,space,7.338204299914651,None,1609.7968864999712,1610.4959301666279,1610.8094507999485,1610.7996107999934,1610.8001393999439,1610.8094507999485,1610.8094507999485,1610.8094507999485,1616.481580200023,400,1,[5.671674399985932],[5.671684899949469],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,225,1,14,space,0.2837005000328645,None,650,1,[4.460056800046004],[4.460061899968423],14,1,225,1,1616.4957376000239,,1616.4818357999902,1616.4957376000239,1617.4966841000132,1617.4966841000132,1617.4966841000132,1617.796249600011,space,0.2837005000328645,None,1617.7967193999793,1618.1959924667065,1618.503446299932,1618.4904870999744,1618.4910101999994,1618.503446299932,1618.503446299932,1618.503446299932,1622.963763399981,650,1,[4.460056800046004],[4.460061899968423],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,226,2,14,space,0.2483853999292478,None,550,1,[5.453892399906181],[5.453899699961767],14,2,226,2,1622.9802870999556,,1622.963976799976,1622.9802870999556,1623.9629464999307,1623.9629464999307,1623.9798233000329,1624.2132796000224,space,0.2483853999292478,None,1624.2140540999826,1624.9131941666749,1625.2275221999735,1625.2169809000334,1625.2173679999541,1625.2275221999735,1625.2275221999735,1625.2275221999735,1630.681696100044,550,1,[5.453892399906181],[5.453899699961767],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,227,3,14,space,0.4035557999741286,None,300,1,[7.8955543000483885],[7.895560399978422],14,3,227,10,1630.6967345000012,,1630.6819111999357,1630.6967345000012,1631.696788799949,1631.696788799949,1631.696788799949,1632.1141007000115,space,0.4035557999741286,None,1632.1146805000026,1632.513586466612,1632.8194747000234,1632.809399300022,1632.809758999967,1632.8194747000234,1632.8194747000234,1632.8194747000234,1640.7152828000253,300,1,[7.8955543000483885],[7.895560399978422],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,228,4,14,space,0.27731280005536973,None,400,1,[6.644123799982481],[6.644128999905661],14,4,228,3,1640.730928999954,,1640.7154882999603,1640.730928999954,1641.7305716000265,1641.7305716000265,1641.7305716000265,1642.014464500011,space,0.27731280005536973,None,1642.0152576999972,1642.1145446666671,1642.4213740000268,1642.4111941000447,1642.4115363999736,1642.4213740000268,1642.4213740000268,1642.4213740000268,1649.0657724000048,400,1,[6.644123799982481],[6.644128999905661],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,229,5,14,space,0.32523610000498593,None,500,1,[4.038840400055051],[4.038847799994983],14,5,229,15,1649.0809695000062,,1649.0659792999504,1649.0809695000062,1650.0645550999325,1650.0645550999325,1650.0812390999636,1650.3983060999308,space,0.32523610000498593,None,1650.3991169999354,1650.4975733666836,1650.8111726000207,1650.8009820999578,1650.8013246000046,1650.8111726000207,1650.8111726000207,1650.8111726000207,1654.850338499993,500,1,[4.038840400055051],[4.038847799994983],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,230,6,14,space,0.2372036000015214,None,100,1,[1.309070400078781],[1.309075600001961],14,6,230,12,1654.8650787000079,,1654.8505451999372,1654.8650787000079,1655.8647155000363,1655.8647155000363,1655.8647155000363,1656.1160562000005,space,0.2372036000015214,None,1656.116848399979,1656.215322166627,1656.5231966000283,1656.510865099961,1656.5111949000275,1656.5231966000283,1656.5231966000283,1656.5231966000283,1657.8325401999755,100,1,[1.309070400078781],[1.309075600001961],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,231,7,14,space,0.3088289999868721,None,600,1,[1.6285984999267384],[1.6286035999655724],14,7,231,14,1657.8484259999823,,1657.832737299963,1657.8484259999823,1658.8489860999398,1658.8489860999398,1658.8489860999398,1659.165829799953,space,0.3088289999868721,None,1659.1664902999764,1659.8651994666473,1660.1708204000024,1660.1604653999675,1660.1607986999443,1660.1708204000024,1660.1708204000024,1660.1708204000024,1661.7996742000105,600,1,[1.6285984999267384],[1.6286035999655724],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,232,8,14,space,0.23039559996686876,None,550,1,[1.3735355000244454],[1.3735409000655636],14,8,232,11,1661.814981500036,,1661.7998772000428,1661.814981500036,1662.8160193000222,1662.8160193000222,1662.8160193000222,1663.049354000017,space,0.23039559996686876,None,1663.04999520001,1663.7490401666767,1664.059539000038,1664.048888099962,1664.0492222999455,1664.059539000038,1664.059539000038,1664.059539000038,1665.4333463000366,550,1,[1.3735355000244454],[1.3735409000655636],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,233,9,14,space,0.2676801000488922,None,120,1,[2.1094927999656647],[2.109502699924633],14,9,233,6,1665.4483600000385,,1665.433552099974,1665.4483600000385,1666.4326030999655,1666.4326030999655,1666.449732500012,1666.7159175999695,space,0.2676801000488922,None,1666.7164748000214,1666.8154118667046,1667.1235389999347,1667.113609699998,1667.1139622000046,1667.1235389999347,1667.1235389999347,1667.1235389999347,1669.233459900017,120,1,[2.1094927999656647],[2.109502699924633],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,234,10,14,space,1.1113050000276417,None,150,1,[3.8080930000869557],[3.80809780000709],14,10,234,8,1669.2489034000318,,1669.2336914000334,1669.2489034000318,1670.2493734000018,1670.2493734000018,1670.2493734000018,1671.3662560000084,space,1.1113050000276417,None,1671.3669190999353,1672.0657165666964,1672.375440099975,1672.3645969999488,1672.3649256000062,1672.375440099975,1672.375440099975,1672.375440099975,1676.1837926999433,150,1,[3.8080930000869557],[3.80809780000709],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,235,11,14,space,0.21438979997765273,None,250,1,[1.9594357000896707],[1.9594409000128508],14,11,235,7,1676.1991021999856,,1676.183990899939,1676.1991021999856,1677.1993113999488,1677.1993113999488,1677.1993113999488,1677.416051200009,space,0.21438979997765273,None,1677.4165308999363,1677.8169274666036,1678.1244010999799,1678.112948199967,1678.1133973000105,1678.1244010999799,1678.1244010999799,1678.1244010999799,1680.0841018999927,250,1,[1.9594357000896707],[1.9594409000128508],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,236,12,14,space,0.31035060004796833,None,200,1,[4.15366020007059],[4.153670600033365],14,12,236,13,1680.0995395999635,,1680.0843038000166,1680.0995395999635,1681.0832666000351,1681.0832666000351,1681.1000057000201,1681.4000020000385,space,0.31035060004796833,None,1681.4007181000197,1681.8000145666922,1682.1135514000198,1682.1025840999791,1682.1029244000092,1682.1135514000198,1682.1135514000198,1682.1135514000198,1686.267545199953,200,1,[4.15366020007059],[4.153670600033365],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,237,13,14,space,0.29495170002337545,None,490,1,[4.563073199940845],[4.563078399980441],14,13,237,0,1686.2839028999442,,1686.2677900999552,1686.2839028999442,1687.2672570999712,1687.2672570999712,1687.2838197000092,1687.5667404000415,space,0.29495170002337545,None,1687.5675162000116,1687.6666021666645,1687.971304000006,1687.9607213999843,1687.9610537999542,1687.971304000006,1687.971304000006,1687.971304000006,1692.5346333000343,490,1,[4.563073199940845],[4.563078399980441],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,238,14,14,space,0.394156499998644,None,380,1,[5.4501239999663085],[5.450129700009711],14,14,238,9,1692.549937200034,,1692.5348315000301,1692.549937200034,1693.5339979999699,1693.5339979999699,1693.5506880000466,1693.9342999999644,space,0.394156499998644,None,1693.9350995999994,1694.0348603666682,1694.3509778999723,1694.336312099942,1694.336627200013,1694.3509778999723,1694.3509778999723,1694.3509778999723,1699.8013921999373,380,1,[5.4501239999663085],[5.450129700009711],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,239,15,14,space,0.3108339000027627,None,400,1,[5.593600300024264],[5.593610499985516],14,15,239,4,1699.8173685999354,,1699.8016334000276,1699.8173685999354,1700.801613699994,1700.801613699994,1700.8178499999922,1701.1179596999427,space,0.3108339000027627,None,1701.1185207000235,1701.5173149665973,1701.8250431999331,1701.8146990999812,1701.8150490999687,1701.8250431999331,1701.8250431999331,1701.8250431999331,1707.4190066000447,400,1,[5.593600300024264],[5.593610499985516],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,240,0,15,space,0.7156044999137521,None,350,1,[5.92758760007564],[5.927592899999581],15,0,240,6,1707.4343771999702,,1707.4192206000444,1707.4343771999702,1708.4344143000199,1708.4344143000199,1708.4344143000199,1709.1516104999464,space,0.7156044999137521,None,1709.152111100033,1709.25122426666,1709.5580986000132,1709.5470456000185,1709.5474564000033,1709.5580986000132,1709.5580986000132,1709.5580986000132,1715.4859306999715,350,1,[5.92758760007564],[5.927592899999581],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,400,unexp,241,1,15,space,0.31857460003811866,None,600,1,[1.8228848000289872],[1.8228904999559745],15,1,241,2,1715.501742499997,,1715.4861499000108,1715.501742499997,1716.501544800005,1716.501544800005,1716.501544800005,1716.8356894999743,space,0.31857460003811866,None,1716.8362411999842,1717.534999766682,1717.8466053999728,1717.8370301999385,1717.8373904000036,1717.8466053999728,1717.8466053999728,1717.8466053999728,1719.669741599937,600,1,[1.8228848000289872],[1.8228904999559745],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,242,2,15,space,0.3139015999622643,None,200,1,[1.7889499999582767],[1.788964599953033],15,2,242,15,1719.6854749999475,,1719.6699456999777,1719.6854749999475,1720.685308599961,1720.685308599961,1720.685308599961,1721.0022403999465,space,0.3139015999622643,None,1721.0028095999733,1721.1024490666498,1721.4139813999645,1721.4038072000258,1721.4041438000277,1721.4139813999645,1721.4139813999645,1721.4139813999645,1723.2034451999934,200,1,[1.7889499999582767],[1.788964599953033],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,243,3,15,space,0.240971100050956,None,380,1,[4.74438689998351],[4.744397000060417],15,3,243,7,1723.219320000033,,1723.203709000023,1723.219320000033,1724.2184948000358,1724.2184948000358,1724.2184948000358,1724.468995400006,space,0.240971100050956,None,1724.4697791000362,1724.8688122666829,1725.1752121000318,1725.1653275999706,1725.1656930999598,1725.1752121000318,1725.1752121000318,1725.1752121000318,1729.919974999968,380,1,[4.74438689998351],[4.744397000060417],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,400,unexp,244,4,15,space,0.27520120004191995,None,410,1,[4.558627599966712],[4.558633100008592],15,4,244,1,1729.9357974999584,,1729.9203126999782,1729.9357974999584,1730.9364952000324,1730.9364952000324,1730.9364952000324,1731.2192451000446,space,0.27520120004191995,None,1731.2197265999857,1731.6201242666614,1731.9282339999918,1731.9156970999902,1731.9162214000244,1731.9282339999918,1731.9282339999918,1731.9282339999918,1736.4871132000117,410,1,[4.558627599966712],[4.558633100008592],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,245,5,15,space,0.23672139993868768,None,500,1,[2.8380463999928907],[2.838051800034009],15,5,245,11,1736.502637699945,,1736.4873340999475,1736.502637699945,1737.4869130000006,1737.4869130000006,1737.5026858999627,1737.7365045000333,space,0.23672139993868768,None,1737.737302799942,1738.4368245666303,1738.7490738999331,1738.7391027000267,1738.7394755999558,1738.7490738999331,1738.7490738999331,1738.7490738999331,1741.5873817999382,500,1,[2.8380463999928907],[2.838051800034009],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,246,6,15,space,0.29636690008919686,None,350,1,[2.889783599996008],[2.889788900036365],15,6,246,4,1741.6030852999538,,1741.5875775000313,1741.6030852999538,1742.5863113999367,1742.5863113999367,1742.603255199967,1742.8869975999696,space,0.29636690008919686,None,1742.8874947000295,1743.2869417666845,1743.5973319000332,1743.5864724999992,1743.586846799939,1743.5973319000332,1743.5973319000332,1743.5973319000332,1746.487373400014,350,1,[2.889783599996008],[2.889788900036365],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,247,7,15,space,0.8567876999732107,None,420,1,[4.513704599929042],[4.513716100016609],15,7,247,13,1746.503245000029,,1746.4875776999397,1746.503245000029,1747.4881191999884,1747.4881191999884,1747.5042492999928,1748.3538454000372,space,0.8567876999732107,None,1748.3546655999962,1748.7538820666416,1749.0581075999653,1749.0481339000398,1749.048653600039,1749.0581075999653,1749.0581075999653,1749.0581075999653,1753.5722006999422,420,1,[4.513704599929042],[4.513716100016609],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,248,8,15,space,1.6654247000114992,None,500,1,[1.6277652999851853],[1.6277705000247806],15,8,248,5,1753.5869347000262,,1753.5724306999473,1753.5869347000262,1754.587593400036,1754.587593400036,1754.587593400036,1756.2541245999746,space,1.6654247000114992,None,1756.2546056000283,1756.953669066603,1757.2600387999555,1757.2495258999988,1757.2498627000023,1757.2600387999555,1757.2600387999555,1757.2600387999555,1758.8880639999406,500,1,[1.6277652999851853],[1.6277705000247806],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,249,9,15,space,0.5680587999522686,None,100,1,[1.9939426999771968],[1.993948300019838],15,9,249,12,1758.904528599931,,1758.8882676999783,1758.904528599931,1759.8872266999679,1759.8872266999679,1759.9043986999895,1760.4715308999876,space,0.5680587999522686,None,1760.4722646999871,1760.5712732666327,1760.8774982000468,1760.8670552000403,1760.8673932999372,1760.8774982000468,1760.8774982000468,1760.8774982000468,1762.871678299969,100,1,[1.9939426999771968],[1.993948300019838],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,250,10,15,space,0.5290244000498205,None,300,1,[1.696906799916178],[1.696917499997653],15,10,250,14,1762.8875114000402,,1762.8718745999504,1762.8875114000402,1763.8710326999426,1763.8710326999426,1763.8875036999816,1764.404332099948,space,0.5290244000498205,None,1764.4050792999333,1765.1045701666192,1765.408092299942,1765.397314999951,1765.3976858999813,1765.408092299942,1765.408092299942,1765.408092299942,1767.10539599997,300,1,[1.696906799916178],[1.696917499997653],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,251,11,15,space,0.27218239998910576,None,95,1,[2.0253952000057325],[2.0254023999441415],15,11,251,3,1767.1210872000083,,1767.1057244000258,1767.1210872000083,1768.1043085999554,1768.1043085999554,1768.1213486000197,1768.3883971000323,space,0.27218239998910576,None,1768.3890515000094,1768.4878919666555,1768.79784689995,1768.7886549000395,1768.78899130004,1768.79784689995,1768.79784689995,1768.79784689995,1770.823517999961,95,1,[2.0253952000057325],[2.0254023999441415],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,1000,exp,252,12,15,space,2.303009400027804,None,150,1,[13.743356500053778],[13.743367100018077],15,12,252,9,1770.838519699988,,1770.8237170999637,1770.838519699988,1771.8383214999922,1771.8383214999922,1771.8383214999922,1774.155674800044,space,2.303009400027804,None,1774.1564529000316,1774.271659266615,1774.580677299993,1774.570478299982,1774.5708155999891,1774.580677299993,1774.580677299993,1774.580677299993,1788.3243479999946,150,1,[13.743356500053778],[13.743367100018077],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,253,13,15,space,0.3915641999337822,None,300,1,[3.346133299986832],[3.3461446000728756],15,13,253,8,1788.3386750000063,,1788.3245701999404,1788.3386750000063,1789.3222490999615,1789.3222490999615,1789.3392170999432,1789.7235258000437,space,0.3915641999337822,None,1789.7243309000041,1790.4228203666319,1790.7285433999496,1790.718422499951,1790.7187480999855,1790.7285433999496,1790.7285433999496,1790.7285433999496,1794.0750191999832,300,1,[3.346133299986832],[3.3461446000728756],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,254,14,15,space,0.38808269996661693,None,320,1,[1.8406584999756888],[1.8406636000145227],15,14,254,10,1794.0892661999678,,1794.0752298999578,1794.0892661999678,1795.089266099967,1795.089266099967,1795.089266099967,1795.4897888000123,space,0.38808269996661693,None,1795.490306199994,1795.8891640667027,1796.1998755999375,1796.1896830999758,1796.190018299967,1796.1998755999375,1796.1998755999375,1796.1998755999375,1798.0407907000044,320,1,[1.8406584999756888],[1.8406636000145227],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,255,15,15,space,0.6598012999165803,None,400,1,[3.5095893000252545],[3.5095947000663728],15,15,255,0,1798.0561281000264,,1798.0409873999888,1798.0561281000264,1799.0569715000456,1799.0569715000456,1799.0569715000456,1799.7235574999359,space,0.6598012999165803,None,1799.7240878000157,1799.8234013666554,1800.1307786999969,1800.12005389994,1800.120409199968,1800.1307786999969,1800.1307786999969,1800.1307786999969,1803.6406313999323,400,1,[3.5095893000252545],[3.5095947000663728],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,256,0,16,space,0.3375612999079749,None,450,1,[3.3263110999250785],[3.3263168999692425],16,0,256,14,1803.6563425000058,,1803.6408378999913,1803.6563425000058,1804.6407516000327,1804.6407516000327,1804.6564021999948,1804.9904602000024,space,0.3375612999079749,None,1804.9911652000155,1805.6900933666077,1805.9988473999547,1805.9874365000287,1805.9877711000154,1805.9988473999547,1805.9988473999547,1805.9988473999547,1809.325441199937,450,1,[3.3263110999250785],[3.3263168999692425],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.4,1000,exp,257,1,16,space,0.25062559999059886,None,360,1,[5.23026680003386],[5.230272900080308],16,1,257,7,1809.3400753999595,,1809.3256477999967,1809.3400753999595,1810.3401521999622,1810.3401521999622,1810.3401521999622,1810.6077308999375,space,0.25062559999059886,None,1810.6083149999613,1811.0070912666308,1811.3115945999743,1811.2998919000383,1811.3002327999566,1811.3115945999743,1811.3115945999743,1811.3115945999743,1816.542138400022,360,1,[5.23026680003386],[5.230272900080308],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.1,400,unexp,258,2,16,space,0.520260600023903,None,280,1,[9.980682599940337],[9.98069349990692],16,2,258,3,1816.557016500039,,1816.5423464999767,1816.557016500039,1817.5575445999857,1817.5575445999857,1817.5575445999857,1818.0913538000314,space,0.520260600023903,None,1818.0918906000443,1818.1909593666826,1818.4942659999942,1818.4845063999528,1818.4848357000155,1818.4942659999942,1818.4942659999942,1818.4942659999942,1828.475408899947,280,1,[9.980682599940337],[9.98069349990692],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
0.7,1000,exp,259,3,16,space,3.3285448999376968,None,190,1,[11.88167999999132],[11.881690599955618],16,3,259,5,1828.491240000003,,1828.4757400000235,1828.491240000003,1829.474276099936,1829.474276099936,1829.49156939995,1832.8083745000185,space,3.3285448999376968,None,1832.8091678000055,1833.5084852666516,1833.8115307999542,1833.8017931999639,1833.8021289999597,1833.8115307999542,1833.8115307999542,1833.8115307999542,1845.6937517999904,190,1,[11.88167999999132],[11.881690599955618],01,001,2025-11-05_18h31.52.568,intentional_binding_exp,,2025.1.1,60.157938622099465,2025-11-05 18h32.02.820104 +0530,
